PARTIDO,ANALFABETOS,ID_Resultado,ID_Eleccion,ID_Partido
PAN,1415,8535,1,1
PAN,1106,8536,1,1
PAN,2403,8537,1,1
PAN,618,8538,1,1
PAN,2721,8539,1,1
PAN,668,8540,1,1
PAN,2091,8541,1,1
PAN,2698,8542,1,1
PAN,2113,8543,1,1
PAN,2808,8544,1,1
PAN,1423,8545,1,1
PAN,2276,8546,1,1
PAN,2673,8547,1,1
PAN,1467,8548,1,1
PAN,2823,8549,1,1
PAN,551,8550,1,1
PAN,580,8551,1,1
PAN,1889,8552,1,1
PAN,1738,8553,1,1
PAN,1662,8554,1,1
PAN,485,8555,1,1
PAN,1214,8556,1,1
PAN,244,8557,1,1
PAN,1271,8558,1,1
PAN,56,8559,1,1
PAN,349,8560,1,1
PAN,2371,8561,1,1
PAN,359,8562,1,1
PAN,805,8563,1,1
PAN,1134,8564,1,1
PAN,2366,8565,1,1
PAN,8,8566,1,1
PAN,23,8567,1,1
PAN,526,8568,1,1
PAN,1169,8569,1,1
PAN,1786,8570,1,1
PDN,898,8571,1,1
PDN,1421,8572,1,1
PDN,1844,8573,1,1
PDN,191,8574,1,1
PDN,804,8575,1,1
PDN,1876,8576,1,1
PDN,366,8577,1,1
PDN,1570,8578,1,1
PDN,2752,8579,1,1
PDN,1128,8580,1,1
PDN,316,8581,1,1
PDN,2915,8582,1,1
PDN,2719,8583,1,1
PDN,2970,8584,1,1
PDN,805,8585,1,1
PDN,2291,8586,1,1
PDN,2852,8587,1,1
PDN,856,8588,1,1
PDN,2680,8589,1,1
PDN,49,8590,1,1
PDN,18,8591,1,1
PDN,46,8592,1,1
PDN,2052,8593,1,1
PDN,600,8594,1,1
PDN,766,8595,1,1
PDN,44,8596,1,1
PDN,1402,8597,1,1
PDN,2866,8598,1,1
PDN,375,8599,1,1
PDN,2062,8600,1,1
PDN,2210,8601,1,1
PDN,2547,8602,1,1
PDN,1101,8603,1,1
PDN,1356,8604,1,1
PDN,811,8605,1,1
PDN,169,8606,1,1
PDN,38,8607,1,1
PDN,1718,8608,1,1
PDN,2995,8609,1,1
PDN,1119,8610,1,1
PDN,95,8611,1,1
PDN,2523,8612,1,1
PDN,1139,8613,1,1
PDN,2470,8614,1,1
PDN,71,8615,1,1
PDN,2030,8616,1,1
PDN,1732,8617,1,1
PDN,2913,8618,1,1
PDN,637,8619,1,1
PDN,1466,8620,1,1
PDN,763,8621,1,1
PDN,1901,8622,1,1
PDN,1042,8623,1,1
PDN,1499,8624,1,1
PDN,839,8625,1,1
PDN,1479,8626,1,1
PDN,1506,8627,1,1
PDN,866,8628,1,1
PDN,592,8629,1,1
PDN,1601,8630,1,1
PDN,653,8631,1,1
PDN,1014,8632,1,1
PDN,806,8633,1,1
PDN,567,8634,1,1
PDN,328,8635,1,1
PDN,1253,8636,1,1
PDN,2253,8637,1,1
PDN,2040,8638,1,1
PDN,1630,8639,1,1
PDN,1328,8640,1,1
PDN,1359,8641,1,1
PDN,2084,8642,1,1
PDN,2993,8643,1,1
PDN,1061,8644,1,1
PDN,2692,8645,1,1
PDN,1608,8646,1,1
PDN,838,8647,1,1
PDN,2415,8648,1,1
PDN,640,8649,1,1
PDN,761,8650,1,1
PDN,279,8651,1,1
PDN,2395,8652,1,1
PDN,1182,8653,1,1
PDN,1574,8654,1,1
PDN,2960,8655,1,1
PDN,1438,8656,1,1
PDN,2286,8657,1,1
PDN,2854,8658,1,1
PDN,1412,8659,1,1
PDN,928,8660,1,1
PDN,2776,8661,1,1
PDN,186,8662,1,1
PDN,840,8663,1,1
PDN,695,8664,1,1
PDN,908,8665,1,1
PDN,1578,8666,1,1
PDN,327,8667,1,1
PDN,1869,8668,1,1
PDN,2887,8669,1,1
PDN,2903,8670,1,1
PDN,2309,8671,1,1
PDN,1612,8672,1,1
PDN,1296,8673,1,1
PDN,247,8674,1,1
PDN,1802,8675,1,1
PDN,675,8676,1,1
PDN,1346,8677,1,1
PDN,1029,8678,1,1
PDN,1333,8679,1,1
PDN,2356,8680,1,1
PDN,342,8681,1,1
PDN,1810,8682,1,1
PDN,1871,8683,1,1
PDN,437,8684,1,1
PDN,1295,8685,1,1
PDN,2533,8686,1,1
PDN,1873,8687,1,1
PDN,1484,8688,1,1
PDN,1407,8689,1,1
PDN,1757,8690,1,1
PDN,2541,8691,1,1
PDN,1183,8692,1,1
PDN,2849,8693,1,1
PDN,1858,8694,1,1
PDN,2126,8695,1,1
PDN,2431,8696,1,1
PDN,377,8697,1,1
PDN,456,8698,1,1
PDN,2517,8699,1,1
PDN,2726,8700,1,1
PDN,2121,8701,1,1
PDN,16,8702,1,1
PLN,2695,8703,1,1
PLN,38,8704,1,1
PLN,1548,8705,1,1
PLN,1373,8706,1,1
PLN,2103,8707,1,1
PLN,272,8708,1,1
PLN,567,8709,1,1
PLN,2283,8710,1,1
PLN,2505,8711,1,1
PLN,7,8712,1,1
PLN,2382,8713,1,1
PLN,2346,8714,1,1
PLN,637,8715,1,1
PLN,1109,8716,1,1
PLN,1691,8717,1,1
PLN,2123,8718,1,1
PLN,507,8719,1,1
PLN,2643,8720,1,1
PLN,2627,8721,1,1
PLN,948,8722,1,1
PLN,2454,8723,1,1
PLN,450,8724,1,1
PLN,1769,8725,1,1
PLN,90,8726,1,1
PLN,1089,8727,1,1
PLN,926,8728,1,1
PLN,2358,8729,1,1
PLN,514,8730,1,1
PLN,2649,8731,1,1
PLN,222,8732,1,1
PLN,280,8733,1,1
PLN,1555,8734,1,1
PLN,2715,8735,1,1
PLN,2049,8736,1,1
PLN,2463,8737,1,1
PLN,1462,8738,1,1
PLN,1424,8739,1,1
PLN,888,8740,1,1
PLN,2903,8741,1,1
PLN,2410,8742,1,1
PLN,2933,8743,1,1
PLN,1309,8744,1,1
PLN,2935,8745,1,1
PLN,2497,8746,1,1
PLN,202,8747,1,1
PLN,2337,8748,1,1
PLN,1290,8749,1,1
PLN,989,8750,1,1
PLN,1286,8751,1,1
PLN,2905,8752,1,1
PLN,2399,8753,1,1
PLN,1583,8754,1,1
PLN,1391,8755,1,1
PLN,956,8756,1,1
PLN,960,8757,1,1
PLN,2301,8758,1,1
PLN,1955,8759,1,1
PLN,1544,8760,1,1
PHT,2218,8761,1,1
PHT,2106,8762,1,1
PHT,81,8763,1,1
PHT,1705,8764,1,1
PHT,249,8765,1,1
PHT,1668,8766,1,1
PHT,2221,8767,1,1
PHT,2522,8768,1,1
PHT,1549,8769,1,1
PHT,1493,8770,1,1
PHT,990,8771,1,1
PHT,2445,8772,1,1
PHT,2497,8773,1,1
PHT,364,8774,1,1
PHT,1542,8775,1,1
PHT,284,8776,1,1
PHT,1215,8777,1,1
PHT,2402,8778,1,1
PHT,2658,8779,1,1
PHT,816,8780,1,1
PHT,255,8781,1,1
PHT,327,8782,1,1
PHT,1438,8783,1,1
PHT,1817,8784,1,1
PHT,2538,8785,1,1
PHT,1662,8786,1,1
PHT,546,8787,1,1
PHT,240,8788,1,1
PHT,460,8789,1,1
PHT,738,8790,1,1
PHT,1835,8791,1,1
PHT,2627,8792,1,1
PHT,887,8793,1,1
PHT,1586,8794,1,1
PHT,1970,8795,1,1
PHT,1466,8796,1,1
PHT,1823,8797,1,1
PHT,2344,8798,1,1
PHT,2407,8799,1,1
PHT,1366,8800,1,1
PHT,2638,8801,1,1
PHT,1833,8802,1,1
PHT,1959,8803,1,1
PHT,1689,8804,1,1
PHT,830,8805,1,1
PHT,1809,8806,1,1
PHT,2891,8807,1,1
PHT,543,8808,1,1
PHT,456,8809,1,1
PHT,1161,8810,1,1
PHT,1203,8811,1,1
PHT,1066,8812,1,1
PHT,1669,8813,1,1
PHT,1281,8814,1,1
PHT,1304,8815,1,1
PHT,548,8816,1,1
PHT,2637,8817,1,1
PHT,1330,8818,1,1
PHT,2548,8819,1,1
PHT,388,8820,1,1
PHT,833,8821,1,1
PHT,2692,8822,1,1
PHT,855,8823,1,1
PHT,1037,8824,1,1
PHT,281,8825,1,1
PHT,1333,8826,1,1
PHT,2266,8827,1,1
PHT,1941,8828,1,1
PHT,2231,8829,1,1
PHT,144,8830,1,1
PHT,1041,8831,1,1
PHT,1752,8832,1,1
PHT,57,8833,1,1
PHT,3000,8834,1,1
PHT,2268,8835,1,1
PHT,2423,8836,1,1
PHT,1102,8837,1,1
PHT,1407,8838,1,1
PHT,1484,8839,1,1
PHT,2480,8840,1,1
PHT,2711,8841,1,1
PHT,2668,8842,1,1
PHT,773,8843,1,1
PHT,2824,8844,1,1
PHT,2789,8845,1,1
PHT,247,8846,1,1
PHT,2219,8847,1,1
PHT,2459,8848,1,1
PHT,928,8849,1,1
PHT,1718,8850,1,1
PHT,779,8851,1,1
PHT,2243,8852,1,1
PHT,2914,8853,1,1
PHT,926,8854,1,1
PHT,2620,8855,1,1
PHT,1985,8856,1,1
PHT,1021,8857,1,1
PHT,1856,8858,1,1
PHT,1057,8859,1,1
PHT,2737,8860,1,1
PHT,2799,8861,1,1
PHT,551,8862,1,1
PHT,380,8863,1,1
PHT,445,8864,1,1
PHT,1395,8865,1,1
PHT,224,8866,1,1
PHT,18,8867,1,1
PHT,943,8868,1,1
PHT,2345,8869,1,1
PHT,643,8870,1,1
PHT,2739,8871,1,1
PHT,497,8872,1,1
PHT,925,8873,1,1
PHT,1317,8874,1,1
PHT,1918,8875,1,1
PHT,2744,8876,1,1
PHT,1564,8877,1,1
PHT,1655,8878,1,1
PHT,1194,8879,1,1
PHT,2750,8880,1,1
PHT,1693,8881,1,1
PHT,2583,8882,1,1
PHT,2782,8883,1,1
PHT,461,8884,1,1
PHT,1773,8885,1,1
PHT,2498,8886,1,1
PHT,1190,8887,1,1
PHT,1176,8888,1,1
PHT,2076,8889,1,1
PHT,966,8890,1,1
PHT,1509,8891,1,1
PHT,635,8892,1,1
PHT,2304,8893,1,1
PHT,2721,8894,1,1
PHT,2590,8895,1,1
PHT,2241,8896,1,1
PHT,419,8897,1,1
PHT,1949,8898,1,1
PHT,1419,8899,1,1
PHT,892,8900,1,1
PHT,1434,8901,1,1
PHT,199,8902,1,1
PHT,987,8903,1,1
PHT,672,8904,1,1
PHT,2945,8905,1,1
PHT,311,8906,1,1
PHT,973,8907,1,1
PHT,2207,8908,1,1
PHT,2830,8909,1,1
PHT,2086,8910,1,1
PHT,2783,8911,1,1
PHT,1034,8912,1,1
PHT,595,8913,1,1
PHT,748,8914,1,1
PHT,1385,8915,1,1
PHT,354,8916,1,1
PHT,612,8917,1,1
PHT,2059,8918,1,1
PHT,971,8919,1,1
PHT,1984,8920,1,1
PHT,708,8921,1,1
PHT,724,8922,1,1
PHT,794,8923,1,1
PHT,192,8924,1,1
PHT,2108,8925,1,1
PHT,485,8926,1,1
PHT,781,8927,1,1
PHT,2113,8928,1,1
PHT,560,8929,1,1
PHT,2225,8930,1,1
PHT,238,8931,1,1
PHT,341,8932,1,1
PHT,289,8933,1,1
PHT,2411,8934,1,1
PHT,688,8935,1,1
PHT,1446,8936,1,1
PHT,852,8937,1,1
PHT,725,8938,1,1
PHT,609,8939,1,1
PHT,766,8940,1,1
PHT,1642,8941,1,1
PHT,1170,8942,1,1
PHT,1358,8943,1,1
PHT,524,8944,1,1
PHT,1971,8945,1,1
PHT,2706,8946,1,1
PHT,499,8947,1,1
PHT,728,8948,1,1
PHT,2303,8949,1,1
PHT,2383,8950,1,1
PHT,1734,8951,1,1
PHT,2063,8952,1,1
PHT,986,8953,1,1
PHT,1494,8954,1,1
PHT,1903,8955,1,1
PHT,1875,8956,1,1
PHT,2427,8957,1,1
PHT,2511,8958,1,1
PHT,2881,8959,1,1
PHT,260,8960,1,1
PHT,171,8961,1,1
PHT,1769,8962,1,1
PHT,437,8963,1,1
PHT,2674,8964,1,1
PHT,2397,8965,1,1
PHT,2131,8966,1,1
PHT,2753,8967,1,1
PHT,2738,8968,1,1
PHT,69,8969,1,1
PHT,1421,8970,1,1
PHT,2973,8971,1,1
PHT,2132,8972,1,1
PHT,550,8973,1,1
PHT,2019,8974,1,1
PHT,2232,8975,1,1
PHT,422,8976,1,1
PHT,2279,8977,1,1
PHT,2895,8978,1,1
PHT,339,8979,1,1
PHT,16,8980,1,1
PHT,1313,8981,1,1
PHT,712,8982,1,1
PDP,23,8983,1,1
PDP,1871,8984,1,1
PDP,2477,8985,1,1
PDP,1388,8986,1,1
PDP,450,8987,1,1
PDP,2315,8988,1,1
PDP,2721,8989,1,1
PDP,2314,8990,1,1
PDP,794,8991,1,1
PDP,2402,8992,1,1
PDP,1493,8993,1,1
PDP,1842,8994,1,1
PDP,87,8995,1,1
PDP,2103,8996,1,1
PDP,2321,8997,1,1
PDP,544,8998,1,1
PDP,2732,8999,1,1
PDP,2345,9000,1,1
PDP,972,9001,1,1
PDP,2128,9002,1,1
PDP,466,9003,1,1
PDP,992,9004,1,1
PDP,2174,9005,1,1
PDP,2021,9006,1,1
PDP,1429,9007,1,1
PDP,2500,9008,1,1
PDP,51,9009,1,1
PDP,849,9010,1,1
PDP,1521,9011,1,1
PDP,2614,9012,1,1
PDP,379,9013,1,1
PDP,2914,9014,1,1
PDP,2552,9015,1,1
PDP,521,9016,1,1
PDP,1997,9017,1,1
PDP,1663,9018,1,1
PDP,953,9019,1,1
PDP,1195,9020,1,1
PDP,2476,9021,1,1
PDP,1002,9022,1,1
PDP,1585,9023,1,1
PDP,1557,9024,1,1
PDP,234,9025,1,1
PDP,765,9026,1,1
PDP,5,9027,1,1
PDP,1292,9028,1,1
PDP,576,9029,1,1
PDP,1971,9030,1,1
PDP,1150,9031,1,1
PDP,2111,9032,1,1
PDP,308,9033,1,1
PDP,1039,9034,1,1
PDP,601,9035,1,1
PDP,1057,9036,1,1
PDP,62,9037,1,1
PDP,434,9038,1,1
PDP,2807,9039,1,1
PDP,2409,9040,1,1
PDP,534,9041,1,1
PDP,1203,9042,1,1
PDP,279,9043,1,1
PDP,301,9044,1,1
PDP,2484,9045,1,1
PDP,392,9046,1,1
PDP,1120,9047,1,1
PDP,2781,9048,1,1
PDP,417,9049,1,1
PDP,1593,9050,1,1
PDP,2602,9051,1,1
PDP,2246,9052,1,1
PDP,678,9053,1,1
PDP,1011,9054,1,1
PDP,1995,9055,1,1
PDP,126,9056,1,1
PDP,1465,9057,1,1
PDP,2502,9058,1,1
PDP,2742,9059,1,1
PDP,1473,9060,1,1
PDP,1371,9061,1,1
PDP,2537,9062,1,1
PDP,759,9063,1,1
PUG,493,9064,1,1
PUG,644,9065,1,1
PUG,2384,9066,1,1
PUG,2139,9067,1,1
PUG,2050,9068,1,1
PUG,1827,9069,1,1
PUG,687,9070,1,1
PUG,890,9071,1,1
PUG,327,9072,1,1
PUG,1894,9073,1,1
PUG,316,9074,1,1
PUG,1142,9075,1,1
PUG,347,9076,1,1
PUG,1227,9077,1,1
PUG,489,9078,1,1
PUG,2205,9079,1,1
PUG,126,9080,1,1
PUG,2925,9081,1,1
PUG,2742,9082,1,1
PUG,2914,9083,1,1
PUG,1881,9084,1,1
PUG,2084,9085,1,1
PUG,2575,9086,1,1
PUG,2622,9087,1,1
PUG,212,9088,1,1
PUG,1076,9089,1,1
PUG,2369,9090,1,1
PUG,20,9091,1,1
PUG,1560,9092,1,1
PUG,1243,9093,1,1
PUG,2934,9094,1,1
PUG,1933,9095,1,1
PUG,868,9096,1,1
PUG,2458,9097,1,1
PUG,1353,9098,1,1
PUG,254,9099,1,1
PUG,394,9100,1,1
PUG,751,9101,1,1
PUG,2302,9102,1,1
PUG,684,9103,1,1
PUG,1675,9104,1,1
PUG,1834,9105,1,1
PUG,216,9106,1,1
PUG,1735,9107,1,1
PUG,2083,9108,1,1
PUG,2702,9109,1,1
PUG,2832,9110,1,1
PUG,1293,9111,1,1
PUG,117,9112,1,1
PUG,2029,9113,1,1
PUG,1897,9114,1,1
PUG,1842,9115,1,1
PUG,2202,9116,1,1
PUG,839,9117,1,1
PUG,502,9118,1,1
PUG,204,9119,1,1
PUG,886,9120,1,1
PUG,658,9121,1,1
PUG,2792,9122,1,1
PUG,1508,9123,1,1
PUG,1343,9124,1,1
PUG,1677,9125,1,1
PUG,428,9126,1,1
PUG,2186,9127,1,1
PUG,2351,9128,1,1
PUG,2049,9129,1,1
PUG,2664,9130,1,1
PUG,2162,9131,1,1
PUG,243,9132,1,1
PUG,1829,9133,1,1
PUG,377,9134,1,1
PUG,1139,9135,1,1
PUG,1286,9136,1,1
PUG,1112,9137,1,1
PUG,78,9138,1,1
PUG,97,9139,1,1
PUG,783,9140,1,1
PUG,1341,9141,1,1
PUG,763,9142,1,1
PUG,1100,9143,1,1
PUG,2558,9144,1,1
PUG,2496,9145,1,1
PUG,2946,9146,1,1
PUG,1903,9147,1,1
PUG,2544,9148,1,1
PUG,1086,9149,1,1
PUG,174,9150,1,1
PUG,51,9151,1,1
PUG,1856,9152,1,1
PUG,2528,9153,1,1
PUG,2120,9154,1,1
PUG,2976,9155,1,1
PUG,1522,9156,1,1
PUG,145,9157,1,1
PUG,1839,9158,1,1
PUG,1598,9159,1,1
PUG,946,9160,1,1
PUG,342,9161,1,1
PUG,2104,9162,1,1
PUG,373,9163,1,1
PUG,1276,9164,1,1
PUG,1748,9165,1,1
PUG,1232,9166,1,1
PUG,59,9167,1,1
PUG,632,9168,1,1
PUG,2878,9169,1,1
PUG,397,9170,1,1
PUG,2612,9171,1,1
PUG,2331,9172,1,1
PUG,2793,9173,1,1
PUG,547,9174,1,1
PUG,1540,9175,1,1
PUG,2,9176,1,1
PUG,1713,9177,1,1
PUG,2632,9178,1,1
PUG,2761,9179,1,1
PUG,2185,9180,1,1
PUG,760,9181,1,1
PUG,697,9182,1,1
PUG,2533,9183,1,1
PUG,1050,9184,1,1
PUG,919,9185,1,1
PUG,2216,9186,1,1
PUG,2465,9187,1,1
PUG,1483,9188,1,1
PUG,2048,9189,1,1
PUG,2731,9190,1,1
PUG,2689,9191,1,1
PUG,136,9192,1,1
PUG,814,9193,1,1
PUG,2490,9194,1,1
PUG,2023,9195,1,1
PUG,1578,9196,1,1
PUG,1873,9197,1,1
PUG,467,9198,1,1
PUG,156,9199,1,1
PUG,877,9200,1,1
PUG,499,9201,1,1
PUG,1375,9202,1,1
PUG,2495,9203,1,1
PUG,2696,9204,1,1
PUG,1934,9205,1,1
PUG,125,9206,1,1
PUG,181,9207,1,1
PUG,2335,9208,1,1
PUG,1275,9209,1,1
PUG,2077,9210,1,1
PUG,2041,9211,1,1
PUG,1158,9212,1,1
PUG,996,9213,1,1
PUG,2303,9214,1,1
PUG,110,9215,1,1
PUG,2802,9216,1,1
PUG,560,9217,1,1
PUG,2949,9218,1,1
PUG,1911,9219,1,1
PUG,2194,9220,1,1
PUG,1140,9221,1,1
PUG,382,9222,1,1
PUG,1523,9223,1,1
PUG,631,9224,1,1
PUG,2764,9225,1,1
PUG,1171,9226,1,1
PUG,1790,9227,1,1
PUG,2063,9228,1,1
PUG,337,9229,1,1
PUG,762,9230,1,1
PUG,1218,9231,1,1
PUG,908,9232,1,1
PUG,1779,9233,1,1
PUG,333,9234,1,1
PUG,2257,9235,1,1
PUG,1585,9236,1,1
PUG,1774,9237,1,1
PUG,1822,9238,1,1
PUG,2803,9239,1,1
PUG,1266,9240,1,1
PUG,2321,9241,1,1
PUG,2531,9242,1,1
PUG,1106,9243,1,1
PUG,1187,9244,1,1
PUG,1864,9245,1,1
PUG,446,9246,1,1
PUG,1320,9247,1,1
PUG,1544,9248,1,1
PUG,2143,9249,1,1
PUG,1795,9250,1,1
PUG,639,9251,1,1
PUG,1529,9252,1,1
PUG,575,9253,1,1
PUG,1537,9254,1,1
PUG,1253,9255,1,1
PUG,579,9256,1,1
PUG,1389,9257,1,1
PUG,2829,9258,1,1
PUG,670,9259,1,1
PUG,718,9260,1,1
PUG,606,9261,1,1
PUG,2068,9262,1,1
PUG,938,9263,1,1
PUG,744,9264,1,1
PUG,681,9265,1,1
PUG,1586,9266,1,1
PUG,1527,9267,1,1
PUG,1860,9268,1,1
PUG,2580,9269,1,1
PUG,2146,9270,1,1
PUG,2858,9271,1,1
PUG,1236,9272,1,1
PUG,2440,9273,1,1
PUG,1272,9274,1,1
PUG,86,9275,1,1
PUG,398,9276,1,1
PUG,2957,9277,1,1
PUG,830,9278,1,1
PUG,668,9279,1,1
PUG,1974,9280,1,1
PUG,728,9281,1,1
PUG,2978,9282,1,1
PUG,1344,9283,1,1
PUG,976,9284,1,1
PUG,879,9285,1,1
PUG,2081,9286,1,1
PUG,1237,9287,1,1
PUG,602,9288,1,1
PUG,2356,9289,1,1
PUG,2682,9290,1,1
PUG,848,9291,1,1
PUG,901,9292,1,1
PUG,986,9293,1,1
PUG,345,9294,1,1
PUG,2161,9295,1,1
PUG,2577,9296,1,1
PUG,2748,9297,1,1
PUG,1137,9298,1,1
PUG,2245,9299,1,1
PUG,193,9300,1,1
PUG,2537,9301,1,1
PUG,852,9302,1,1
PUG,1730,9303,1,1
PUG,2953,9304,1,1
PUG,537,9305,1,1
PUG,2522,9306,1,1
PUG,680,9307,1,1
PUG,430,9308,1,1
PUG,2326,9309,1,1
PUG,800,9310,1,1
PUG,1499,9311,1,1
PUG,1325,9312,1,1
PUG,1447,9313,1,1
PUG,1732,9314,1,1
PUG,1543,9315,1,1
ARENA,1499,9316,1,1
ARENA,572,9317,1,1
ARENA,1936,9318,1,1
ARENA,1607,9319,1,1
ARENA,2971,9320,1,1
ARENA,770,9321,1,1
ARENA,417,9322,1,1
ARENA,2987,9323,1,1
ARENA,772,9324,1,1
ARENA,1802,9325,1,1
ARENA,1034,9326,1,1
ARENA,2008,9327,1,1
ARENA,1774,9328,1,1
ARENA,1182,9329,1,1
ARENA,2331,9330,1,1
ARENA,978,9331,1,1
ARENA,2619,9332,1,1
ARENA,2773,9333,1,1
ARENA,2001,9334,1,1
ARENA,748,9335,1,1
ARENA,112,9336,1,1
ARENA,1544,9337,1,1
ARENA,1171,9338,1,1
ARENA,2019,9339,1,1
ARENA,1833,9340,1,1
ARENA,2324,9341,1,1
ARENA,2421,9342,1,1
ARENA,609,9343,1,1
ARENA,2205,9344,1,1
ARENA,2612,9345,1,1
ARENA,1950,9346,1,1
ARENA,2195,9347,1,1
ARENA,1256,9348,1,1
ARENA,2260,9349,1,1
ARENA,19,9350,1,1
ARENA,506,9351,1,1
ARENA,1883,9352,1,1
ARENA,2281,9353,1,1
ARENA,1437,9354,1,1
ARENA,1147,9355,1,1
ARENA,981,9356,1,1
ARENA,1846,9357,1,1
ARENA,796,9358,1,1
ARENA,1440,9359,1,1
ARENA,1063,9360,1,1
ARENA,134,9361,1,1
ARENA,2963,9362,1,1
ARENA,1901,9363,1,1
ARENA,385,9364,1,1
ARENA,2225,9365,1,1
ARENA,2301,9366,1,1
ARENA,145,9367,1,1
ARENA,1762,9368,1,1
ARENA,259,9369,1,1
ARENA,1875,9370,1,1
ARENA,2990,9371,1,1
ARENA,1929,9372,1,1
ARENA,1152,9373,1,1
ARENA,2406,9374,1,1
ARENA,2338,9375,1,1
ARENA,2622,9376,1,1
ARENA,721,9377,1,1
ARENA,142,9378,1,1
ARENA,1849,9379,1,1
ARENA,282,9380,1,1
ARENA,480,9381,1,1
ARENA,989,9382,1,1
ARENA,39,9383,1,1
ARENA,107,9384,1,1
ARENA,1729,9385,1,1
ARENA,1713,9386,1,1
ARENA,2536,9387,1,1
ARENA,1886,9388,1,1
ARENA,1447,9389,1,1
ARENA,250,9390,1,1
ARENA,246,9391,1,1
ARENA,1596,9392,1,1
ARENA,2978,9393,1,1
ARENA,117,9394,1,1
ARENA,866,9395,1,1
ARENA,2434,9396,1,1
ARENA,1347,9397,1,1
ARENA,350,9398,1,1
ARENA,2721,9399,1,1
ARENA,1066,9400,1,1
ARENA,2171,9401,1,1
ARENA,975,9402,1,1
ARENA,326,9403,1,1
ARENA,665,9404,1,1
ARENA,1022,9405,1,1
ARENA,540,9406,1,1
ARENA,1402,9407,1,1
ARENA,232,9408,1,1
ARENA,2876,9409,1,1
ARENA,710,9410,1,1
ARENA,2454,9411,1,1
ARENA,1661,9412,1,1
ARENA,2322,9413,1,1
ARENA,1335,9414,1,1
ARENA,2150,9415,1,1
ARENA,1267,9416,1,1
ARENA,1706,9417,1,1
ARENA,811,9418,1,1
ARENA,2423,9419,1,1
ARENA,763,9420,1,1
ARENA,2161,9421,1,1
ARENA,2241,9422,1,1
ARENA,916,9423,1,1
ARENA,705,9424,1,1
ARENA,79,9425,1,1
ARENA,1695,9426,1,1
ARENA,564,9427,1,1
ARENA,1984,9428,1,1
ARENA,875,9429,1,1
ARENA,1522,9430,1,1
ARENA,2874,9431,1,1
ARENA,476,9432,1,1
ARENA,2181,9433,1,1
ARENA,1260,9434,1,1
ARENA,2506,9435,1,1
ARENA,1816,9436,1,1
ARENA,215,9437,1,1
ARENA,2856,9438,1,1
ARENA,859,9439,1,1
ARENA,2804,9440,1,1
ARENA,376,9441,1,1
ARENA,277,9442,1,1
ARENA,2098,9443,1,1
ARENA,1407,9444,1,1
ARENA,464,9445,1,1
ARENA,1675,9446,1,1
ARENA,2886,9447,1,1
ARENA,2352,9448,1,1
ARENA,639,9449,1,1
ARENA,2550,9450,1,1
ARENA,738,9451,1,1
ARENA,1388,9452,1,1
ARENA,2121,9453,1,1
ARENA,224,9454,1,1
ARENA,100,9455,1,1
ARENA,1424,9456,1,1
ARENA,226,9457,1,1
ARENA,1414,9458,1,1
ARENA,2728,9459,1,1
ARENA,2931,9460,1,1
ARENA,2915,9461,1,1
ARENA,345,9462,1,1
ARENA,1217,9463,1,1
ARENA,248,9464,1,1
ARENA,1758,9465,1,1
ARENA,1836,9466,1,1
ARENA,347,9467,1,1
ARENA,2917,9468,1,1
ARENA,1390,9469,1,1
ARENA,1996,9470,1,1
ARENA,2554,9471,1,1
ARENA,771,9472,1,1
ARENA,2750,9473,1,1
ARENA,2759,9474,1,1
ARENA,1099,9475,1,1
ARENA,127,9476,1,1
ARENA,172,9477,1,1
ARENA,2157,9478,1,1
ARENA,409,9479,1,1
ARENA,2949,9480,1,1
ARENA,1700,9481,1,1
ARENA,933,9482,1,1
ARENA,2141,9483,1,1
ARENA,1896,9484,1,1
ARENA,788,9485,1,1
ARENA,1740,9486,1,1
ARENA,2970,9487,1,1
ARENA,1649,9488,1,1
ARENA,1725,9489,1,1
ARENA,915,9490,1,1
ARENA,1665,9491,1,1
ARENA,2501,9492,1,1
ARENA,1954,9493,1,1
ARENA,1199,9494,1,1
ARENA,2302,9495,1,1
ARENA,713,9496,1,1
ARENA,1884,9497,1,1
ARENA,2488,9498,1,1
ARENA,2012,9499,1,1
FSLN,2803,9500,1,1
FSLN,2183,9501,1,1
FSLN,1818,9502,1,1
FSLN,2627,9503,1,1
FSLN,348,9504,1,1
FSLN,1878,9505,1,1
FSLN,2888,9506,1,1
FSLN,6,9507,1,1
FSLN,2401,9508,1,1
FSLN,425,9509,1,1
FSLN,1535,9510,1,1
FSLN,1456,9511,1,1
FSLN,437,9512,1,1
FSLN,2616,9513,1,1
FSLN,153,9514,1,1
FSLN,530,9515,1,1
FSLN,89,9516,1,1
FSLN,657,9517,1,1
FSLN,2782,9518,1,1
FSLN,1856,9519,1,1
FSLN,2680,9520,1,1
FSLN,1946,9521,1,1
FSLN,2267,9522,1,1
FSLN,2582,9523,1,1
FSLN,2157,9524,1,1
FSLN,2956,9525,1,1
FSLN,2277,9526,1,1
FSLN,2400,9527,1,1
FSLN,2662,9528,1,1
FSLN,2009,9529,1,1
FSLN,1783,9530,1,1
FSLN,1550,9531,1,1
FSLN,2838,9532,1,1
FSLN,276,9533,1,1
FSLN,1852,9534,1,1
FSLN,526,9535,1,1
FSLN,1429,9536,1,1
FSLN,2514,9537,1,1
FSLN,38,9538,1,1
FSLN,119,9539,1,1
FSLN,1912,9540,1,1
